tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,900,0,live,CCNG1,CCNG,cyclin G1,cyclin-G1|cyclin-G,5q34,5,NC_000005.10,163437571,163457640,plus,10,601578
9606,Homo sapiens,4924,0,live,NUCB1,"CALNUC, NUC",nucleobindin 1,nucleobindin-1,19q13.33,19,NC_000019.10,48900312,48923372,plus,13,601323
9606,Homo sapiens,28984,0,live,RGCC,"C13orf15, RGC-32, RGC32, bA157L14.2",regulator of cell cycle,regulator of cell cycle RGCC|response gene to complement 32 protein,13q14.11,13,NC_000013.11,41457550,41470871,plus,7,610077
9606,Homo sapiens,4223,0,live,MEOX2,"GAX, MOX2",mesenchyme homeobox 2,homeobox protein MOX-2|growth arrest-specific homeobox,7p21.2,7,NC_000007.14,15611212,15686683,minus,3,600535
9606,Homo sapiens,23092,0,live,ARHGAP26,"GRAF, GRAF1, OPHN1L, OPHN1L1",Rho GTPase activating protein 26,rho GTPase-activating protein 26|GTPase regulator associated with focal adhesion kinase pp125(FAK)|oligophrenin-1-like protein,5q31.3,5,NC_000005.10,142770377,143229011,plus,41,605370
9606,Homo sapiens,29058,0,live,TMEM230,"C20orf30, HSPC274, dJ1116H23.2.1",transmembrane protein 230,transmembrane protein 230|UPF0414 transmembrane protein C20orf30,20p13-p12.3,20,NC_000020.11,5059116,5113076,minus,10,617019
9606,Homo sapiens,6572,0,live,SLC18A3,"CMS21, VACHT",solute carrier family 18 member A3,"vesicular acetylcholine transporter|solute carrier family 18 (vesicular acetylcholine transporter), member 3|solute carrier family 18 (vesicular acetylcholine), member 3|solute carrier family 18, member 3",10q11.23,10,NC_000010.11,49610310,49612720,plus,1,600336
9606,Homo sapiens,2028,0,live,ENPEP,"APA, CD249, gp160",glutamyl aminopeptidase,glutamyl aminopeptidase|AP-A|EAP|aminopeptidase A|differentiation antigen gp160,4q25,4,NC_000004.12,110476155,110565285,plus,24,138297
9606,Homo sapiens,406886,0,live,MIRLET7D,"LET7D, MIRNLET7D, hsa-let-7d, let-7d",microRNA let-7d,,9q22.32,9,NC_000009.12,94178834,94178920,plus,1,612145
9606,Homo sapiens,26330,0,live,GAPDHS,"GAPD2, GAPDH-2, GAPDS, HEL-S-278, HSD-35","glyceraldehyde-3-phosphate dehydrogenase, spermatogenic","glyceraldehyde-3-phosphate dehydrogenase, testis-specific|epididymis secretory protein Li 278|spermatogenic cell-specific glyceraldehyde 3-phosphate dehydrogenase 2|spermatogenic glyceraldehyde-3-phosphate dehydrogenase",19q13.12,19,NC_000019.10,35533456,35545319,plus,11,609169
9606,Homo sapiens,4967,0,live,OGDH,"AKGDH, E1k, E1o, KGD1, OGDC-E1, OGDH2, OGDHD, OGDH",oxoglutarate dehydrogenase,"2-oxoglutarate dehydrogenase complex component E1|2-oxoglutarate dehydrogenase, mitochondrial|OGDC-E1|alpha-KGDH-E1|oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)|oxoglutarate decarboxylase|oxoglutarate dehydrogenase (succinyl-transferring)|testicular tissue protein Li 131|thiamine diphosphate (ThDP)-dependent 2-oxoglutarate dehydrogenase",7p13,7,NC_000007.14,44606627,44709066,plus,29,613022
9606,Homo sapiens,230,0,live,ALDOC,ALDC,"aldolase, fructose-bisphosphate C","fructose-bisphosphate aldolase C|aldolase 3|aldolase C, fructose-bisphosphate|brain-type aldolase|epididymis secretory sperm binding protein|fructoaldolase C|fructose-1,6-biphosphate triosephosphate lyase",17q11.2,17,NC_000017.11,28573120,28576895,minus,10,103870
9606,Homo sapiens,54898,0,live,ELOVL2,SSC2,ELOVL fatty acid elongase 2,"elongation of very long chain fatty acids protein 2|3-keto acyl-CoA synthase ELOVL2|ELOVL FA elongase 2|elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2|very long chain 3-ketoacyl-CoA synthase 2|very long chain 3-oxoacyl-CoA synthase 2",6p24.2,6,NC_000006.12,10980759,11044305,minus,11,611814
9606,Homo sapiens,114793,0,live,FMNL2,FHOD2,formin like 2,formin-like protein 2|formin homology 2 domain containing 2|formin homology 2 domain-containing protein 2,2q23.3,2,NC_000002.12,152335174,152649826,plus,30,616285
9606,Homo sapiens,23237,0,live,ARC,"Arg3.1, hArc",activity regulated cytoskeleton associated protein,activity-regulated cytoskeleton-associated protein|ARC/ARG3.1|activity-regulated gene 3.1 protein homolog,8q24.3,8,NC_000008.11,142611049,142614479,minus,2,612461
9606,Homo sapiens,1132,0,live,CHRM4,"HM4, M4R",cholinergic receptor muscarinic 4,"muscarinic acetylcholine receptor M4|acetylcholine receptor, muscarinic 4",11p11.2,11,NC_000011.10,46383789,46391776,minus,2,118495
9606,Homo sapiens,116444,0,live,GRIN3B,"GluN3B, NR3B",glutamate ionotropic receptor NMDA type subunit 3B,"glutamate receptor ionotropic, NMDA 3B|N-methyl-D-aspartate receptor subtype 3B|NMDA receptor subunit 3B|NMDA type glutamate receptor subunit NR3B|NMDAR3B|glutamate [NMDA] receptor subunit 3B|glutamate receptor, ionotropic, N-methyl-D-aspartate 3B",19p13.3,19,NC_000019.10,1000419,1009732,plus,9,606651
9606,Homo sapiens,4225,0,live,MEP1B,,meprin A subunit beta,"meprin A subunit beta|N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta|N-benzoyl-L-tyrosyl-p-amino-benzoic acid hydrolase beta subunit|PABA peptide hydrolase|PPH beta|endopeptidase-2|meprin A, beta|meprin B",18q12.1,18,NC_000018.10,32190039,32220404,plus,15,600389
9606,Homo sapiens,8550,0,live,MAPKAPK5,"MAPKAP-K5, MK-5, MK5, NCFD, PRAK",MAPK activated protein kinase 5,MAP kinase-activated protein kinase 5|MAPKAP kinase 5|MAPKAPK-5|mitogen-activated protein kinase-activated protein kinase 5|p38-regulated/activated protein kinase,12q24.12-q24.13,12,NC_000012.12,111842228,111902222,plus,16,606723
9606,Homo sapiens,84879,0,live,MFSD2A,"HsMFSD2A, MCPH15, MFSD2, NEDMISBA, NLS1, SLC59A1","MFSD2 lysolipid transporter A, lysophospholipid",sodium-dependent lysophosphatidylcholine symporter 1|major facilitator superfamily domain containing 2A|major facilitator superfamily domain-containing protein 2A|sodium-dependent LPC symporter 1,1p34.2,1,NC_000001.11,39955145,39969956,plus,14,614397
9606,Homo sapiens,55177,0,live,RMDN3,"FAM82A2, FAM82C, RMD-3, RMD3, ptpip51",regulator of microtubule dynamics 3,"regulator of microtubule dynamics protein 3|TCPTP-interacting protein 51|cerebral protein 10|family with sequence similarity 82, member A2|family with sequence similarity 82, member C|microtubule-associated protein|protein tyrosine phosphatase-interacting protein 51",15q15.1,15,NC_000015.10,40735887,40755254,minus,14,611873
9606,Homo sapiens,7126,0,live,TNFAIP1,"B12, B61, BTBD34, EDP1, hBACURD2",TNF alpha induced protein 1,"BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2|BTB/POZ domain-containing protein TNFAIP1|tumor necrosis factor, alpha induced protein 1|tumor necrosis factor, alpha-induced protein 1 (endothelial)",17q11.2,17,NC_000017.11,28335761,28347009,plus,7,191161
9606,Homo sapiens,9267,0,live,CYTH1,"B2-1, CYTOHESIN-1, D17S811E, PSCD1, SEC7",cytohesin 1,"cytohesin-1|PH, SEC7 and coiled-coil domain-containing protein 1|SEC7 homolog B2-1|cytoadhesin 1|homolog of secretory protein SEC7|pleckstrin homology, Sec7 and coiled-coil domains 1",17q25.3,17,NC_000017.11,78674048,78782273,minus,24,182115
9606,Homo sapiens,221927,0,live,BRAT1,"BAAT1, C7orf27, NEDCAS, RMFSL",BRCA1 associated ATM activator 1,BRCA1-associated ATM activator 1|BRCA1-associated protein required for ATM activation protein 1|HEAT repeat-containing protein C7orf27,7p22.3,7,NC_000007.14,2537810,2555524,minus,16,614506
9606,Homo sapiens,4248,0,live,MGAT3,"GNT-III, GNT3","beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase","beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase|GlcNAc-T III|N-acetylglucosaminyltransferase III|N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase III|mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase",22q13.1,22,NC_000022.11,39457012,39492194,plus,2,604621
9606,Homo sapiens,4815,0,live,NINJ2,,ninjurin 2,ninjurin-2|nerve injury-induced protein 2,12p13.33,12,NC_000012.12,564296,663445,minus,7,607297
9606,Homo sapiens,25792,0,live,CIZ1,"LSFR1, NP94, ZNF356",CDKN1A interacting zinc finger protein 1,cip1-interacting zinc finger protein|nuclear protein NP94|zinc finger protein 356,9q34.11,9,NC_000009.12,128166065,128204222,minus,21,611420
9606,Homo sapiens,50487,0,live,PLA2G3,"GIII-SPLA2, SPLA2III, sPLA2-III",phospholipase A2 group III,group 3 secretory phospholipase A2|group III secreted phospholipase A2|phosphatidylcholine 2-acylhydrolase 3|phosphatidylcholine 2-acylhydrolase GIII,22q12.2,22,NC_000022.11,31134807,31140508,minus,8,611651
9606,Homo sapiens,51128,0,live,SAR1B,"ANDD, CMRD, GTBPB, SARA2",secretion associated Ras related GTPase 1B,GTP-binding protein SAR1b|2310075M17Rik|GTP-binding protein B|GTP-binding protein Sara|SAR1 homolog B|SAR1a gene homolog 2,5q31.1,5,NC_000005.10,134601149,134632828,minus,9,607690
9606,Homo sapiens,5332,0,live,PLCB4,"ARCND2, PI-PLC",phospholipase C beta 4,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4|1-phosphatidyl-D-myo-inositol-4,5-bisphosphate|PLC-beta-4|dJ1119D9.2 (Phopholipase C, beta 4 (1-Phosphatidylinositol-4,5-Bisphosphate Phosphodiesterase Beta 4))|inositoltrisphosphohydrolase|monophosphatidylinositol phosphodiesterase|phosphoinositidase C|phosphoinositide phospholipase C-beta-4|triphosphoinositide phosphodiesterase",20p12.3-p12.2,20,NC_000020.11,9068678,9480808,plus,49,600810
9606,Homo sapiens,9711,0,live,RUBCN,"KIAA0226, RUBICON, SCAR15",rubicon autophagy regulator,"run domain Beclin-1-interacting and cysteine-rich domain-containing protein|RUN and cysteine rich domain containing beclin 1 interacting protein|RUN domain and cysteine-rich domain containing, Beclin 1-interacting protein|baron|beclin-1 associated RUN domain containing protein|rundataxin",3q29,3,NC_000003.12,197668867,197749820,minus,24,613516
9606,Homo sapiens,23641,0,live,LDOC1,"BCUR1, Mar7, Mart7, RTL7, SIRH7",LDOC1 regulator of NFKB signaling,"protein LDOC1|Sushi-Ichi retrotransposon homolog 7|breast cancer, up-regulated 1|leucine zipper down-regulated in cancer 1|leucine zipper downregulated in cancer|leucine zipper protein down-regulated in cancer cells|mammalian retrotransposon-derived 7|retrotransposon Gag like 7",Xq27.1,X,NC_000023.11,141173235,141177129,minus,1,300402
9606,Homo sapiens,7328,0,live,UBE2H,"E2-20K, GID3, UBC8, UBCH, UBCH2",ubiquitin conjugating enzyme E2 H,"ubiquitin-conjugating enzyme E2 H|(E3-independent) E2 ubiquitin-conjugating enzyme H|E2 ubiquitin-conjugating enzyme H|GID complex subunit 3, UBC8 homolog|ubiquitin carrier protein H|ubiquitin conjugating enzyme E2H|ubiquitin-conjugating enzyme E2-20K|ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)|ubiquitin-conjugating enzyme E2H (homologous to yeast UBC8)|ubiquitin-protein ligase H",7q32.2,7,NC_000007.14,129830732,129952960,minus,9,601082
9606,Homo sapiens,9482,0,live,STX8,CARB,syntaxin 8,syntaxin-8|CIP-1-associated regulator of cyclin B,17p13.1,17,NC_000017.11,9250471,9575820,minus,10,604203
9606,Homo sapiens,4698,0,live,NDUFA5,"B13, CI-13KD-B, CI-13kB, NUFM, UQOR13",NADH:ubiquinone oxidoreductase subunit A5,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5|NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa|NADH-ubiquinone oxidoreductase 13 kDa-B subunit|complex I 13kDa subunit B|complex I subunit B13|type I dehydrogenase|ubiquinone reductase",7q31.32,7,NC_000007.14,123536997,123601651,minus,12,601677
9606,Homo sapiens,51655,0,live,RASD1,"AGS1, DEXRAS1, MGC:26290",ras related dexamethasone induced 1,"dexamethasone-induced Ras-related protein 1|RAS, dexamethasone-induced 1|activator of G-protein signaling 1|ras-related protein",17p11.2,17,NC_000017.11,17494437,17496395,minus,2,605550
9606,Homo sapiens,4514,0,live,MT-CO3,"COIII, MTCO3, COX3",mitochondrially encoded cytochrome c oxidase III,cytochrome c oxidase subunit III,,MT,NC_012920.1,9207,9990,plus,0,
9606,Homo sapiens,3216,0,live,HOXB6,"HOX2, HOX2B, HU-2, Hox-2.2",homeobox B6,homeobox protein Hox-B6|homeo box 2B|homeo box B6|homeobox protein Hox-2.2|homeobox protein Hox-2B|homeobox protein Hu-2,17q21.32,17,NC_000017.11,48595751,48604986,minus,5,142961
9606,Homo sapiens,9229,0,live,DLGAP1,"DAP-1, DAP-1-ALPHA, DAP-1-BETA, DAP1A, DLGAP1B, GKAP, SAPAP1, DLGAP1",DLG associated protein 1,disks large-associated protein 1|PSD-95/SAP90 binding protein 1|SAP90/PSD-95-associated protein 1|discs large homolog associated protein 1|guanylate kinase-associated protein,18p11.31,18,NC_000018.10,3496032,4455307,minus,21,605445
9606,Homo sapiens,29896,0,live,TRA2A,"AWMS1, HSU53209",transformer 2 alpha homolog,transformer-2 protein homolog alpha|TRA-2 alpha|TRA2-alpha|Tra2alpha|htra-2 alpha|putative MAPK activating protein PM24|transformer-2 alpha|transformer-2 protein homolog A,7p15.3,7,NC_000007.14,23504780,23531981,minus,10,602718
9606,Homo sapiens,80347,0,live,COASY,"DPCK, NBIA6, NBP, PCH12, PPAT, UKR1, pOV-2",Coenzyme A synthase,bifunctional coenzyme A synthase|CoA synthase|bifunctional phosphopantetheine adenylyl transferase/dephospho CoA kinase|nucleotide binding protein|phosphopantetheine adenylyltransferase / dephosphocoenzyme A kinase,17q21.2,17,NC_000017.11,42562148,42566277,plus,9,609855
9606,Homo sapiens,9829,0,live,DNAJC6,"DJC6, PARK19",DnaJ heat shock protein family (Hsp40) member C6,"putative tyrosine-protein phosphatase auxilin|DnaJ (Hsp40) homolog, subfamily B, member 6|DnaJ (Hsp40) homolog, subfamily C, member 6|auxilin",1p31.3,1,NC_000001.11,65264749,65415871,plus,21,608375
9606,Homo sapiens,10814,0,live,CPLX2,"921-L, CPX-2, CPX2, Hfb1",complexin 2,complexin-2|CPX II|complexin II|synaphin 1,5q35.2,5,NC_000005.10,175796533,175884021,plus,10,605033
9606,Homo sapiens,30,0,live,ACAA1,"ACAA, Lnc-Myd88, PTHIO, THIO",acetyl-CoA acyltransferase 1,"3-ketoacyl-CoA thiolase, peroxisomal|acetyl-CoA C-myristoyltransferase|acetyl-Coenzyme A acyltransferase 1|beta-ketothiolase|epididymis secretory sperm binding protein|peroxisomal 3-oxoacyl-CoA thiolase|peroxisomal 3-oxoacyl-Coenzyme A thiolase|testicular tissue protein Li 197",3p22.2,3,NC_000003.12,38122715,38137127,minus,12,604054
9606,Homo sapiens,6655,0,live,SOS2,"NS9, SOS-2",SOS Ras/Rho guanine nucleotide exchange factor 2,son of sevenless homolog 2|guanine nucleotide releasing factor,14q21.3,14,NC_000014.9,50117130,50231882,minus,28,601247
9606,Homo sapiens,2983,0,live,GUCY1B1,"GC-S-beta-1, GC-SB3, GUC1B3, GUCB3, GUCSB3, GUCY1B3",guanylate cyclase 1 soluble subunit beta 1,"guanylate cyclase soluble subunit beta-1|GCS-beta-1|GCS-beta-3|guanylate cyclase 1, soluble, beta 3|guanylate cyclase soluble subunit beta-3|soluble guanylate cyclase small subunit",4q32.1,4,NC_000004.12,155759021,155807811,plus,17,139397
9606,Homo sapiens,56899,0,live,ANKS1B,"AIDA, AIDA-1, ANKS2, EB-1, EB1, cajalin-2",ankyrin repeat and sterile alpha motif domain containing 1B,ankyrin repeat and sterile alpha motif domain-containing protein 1B|E2a-Pbx1-associated protein|amyloid-beta precursor protein intracellular domain associated protein 1|cajalin 2,12q23.1,12,NC_000012.12,98734786,99984936,minus,39,607815
9606,Homo sapiens,51806,0,live,CALML5,CLSP,calmodulin like 5,calmodulin-like protein 5|calmodulin-like skin protein,10p15.1,10,NC_000010.11,5498697,5499570,minus,1,605183
9606,Homo sapiens,83259,0,live,PCDH11Y,"PCDH-PC, PCDH22, PCDHX, PCDHY",protocadherin 11 Y-linked,protocadherin-11 Y-linked|protocadherin 22|protocadherin on the Y chromosome|protocadherin prostate cancer|protocadherin-PC,Yp11.2,Y,NC_000024.10,5000296,5742228,plus,12,400022
9606,Homo sapiens,406896,0,live,MIR103A2,"MIR103-2, MIRN103-2, mir-103a-2",microRNA 103a-2,hsa-mir-103-2|hsa-mir-103a-2|microRNA 103-2,20p13,20,NC_000020.11,3917494,3917571,plus,1,613188
9606,Homo sapiens,115201,0,live,ATG4A,"APG4A, AUTL2, HsAPG4A",autophagy related 4A cysteine peptidase,"cysteine protease ATG4A|APG4 autophagy 4 homolog A|ATG4 autophagy related 4 homolog A|AUT-like 2, cysteine endopeptidase|autophagin 2|autophagy-related cysteine endopeptidase 2|autophagy-related protein 4 homolog A|hAPG4A",Xq22.3,X,NC_000023.11,108088829,108154671,plus,15,300663
9606,Homo sapiens,9586,0,live,CREB5,"CRE-BPA, CREB-5, CREBPA",cAMP responsive element binding protein 5,cyclic AMP-responsive element-binding protein 5|cAMP response element-binding protein CRE-BPa|cAMP-response element-binding protein A,7p15.1-p14.3,7,NC_000007.14,28299321,28825894,plus,19,618262
9606,Homo sapiens,6315,0,live,ATXN8OS,"KLHL1AS, NCRNA00003, SCA8",ATXN8 opposite strand lncRNA,ATXN8 opposite strand (non-protein coding)|ataxin 8 opposite strand|kelch-like 1 antisense|non-protein coding RNA 3,13q21.33,13,NC_000013.11,70107213,70139753,plus,5,603680
9606,Homo sapiens,10815,0,live,CPLX1,"CPX-I, CPX1, DEE63, EIEE63",complexin 1,complexin-1|CPX I|complexin I|synaphin 2,4p16.3,4,NC_000004.12,784957,826129,minus,5,605032
9606,Homo sapiens,1325,0,live,CORT,"CST-14, CST-17, CST-29, SST2",cortistatin,cortistatin|cortistatin-14|cortistatin-17|cortistatin-29|prepro-cortistatin|preprocortistatin|somatostatin 2,1p36.22,1,NC_000001.11,10450031,10451998,plus,2,602784
9606,Homo sapiens,9248,0,live,GPR50,"H9, Mel1c",G protein-coupled receptor 50,melatonin-related receptor,Xq28,X,NC_000023.11,151176584,151182856,plus,2,300207
9606,Homo sapiens,8724,0,live,SNX3,"Grd19, MCOPS8, SDP3",sorting nexin 3,sorting nexin-3|sorting nexin 3A,6q21,6,NC_000006.12,108211222,108261040,minus,4,605930
9606,Homo sapiens,78986,0,live,DUSP26,"DSP-4, DUSP24, LDP-4, LDP4, MKP-8, MKP8, NATA1, NEAP, SKRP3",dual specificity phosphatase 26,dual specificity protein phosphatase 26|MAP kinase phosphatase 8|Novel amplified gene in thyroid anaplastic cancer|dual specificity phosphatase 26 (putative)|dual specificity phosphatase SKRP3|low-molecular-mass dual-specificity phosphatase 4|mitogen-activated protein kinase phosphatase 8|neuroendocrine-associated phosphatase,8p12,8,NC_000008.11,33591330,33600023,minus,4,618368
9606,Homo sapiens,23245,0,live,ASTN2,bA67K19.1,astrotactin 2,astrotactin-2,9q33.1,9,NC_000009.12,116423112,117415057,minus,25,612856
9606,Homo sapiens,23090,0,live,ZNF423,"Ebfaz, JBTS19, NPHP14, OAZ, Roaz, ZFP423, Zfp104, hOAZ",zinc finger protein 423,zinc finger protein 423|OLF-1/EBF associated zinc finger|Smad- and Olf-interacting zinc finger protein|early B-cell factor associated zinc finger protein|olf1/EBF-associated zinc finger protein,16q12.1,16,NC_000016.10,49487524,49859279,minus,19,604557
9606,Homo sapiens,6668,0,live,SP2,,Sp2 transcription factor,transcription factor Sp2,17q21.32,17,NC_000017.11,47896236,47931731,plus,14,601801
9606,Homo sapiens,9023,0,live,CH25H,C25H,cholesterol 25-hydroxylase,cholesterol 25-hydroxylase|cholesterol 25-monooxygenase|h25OH,10q23.31,10,NC_000010.11,89205629,89207317,minus,1,604551
9606,Homo sapiens,2005,0,live,ELK4,SAP1,ETS transcription factor ELK4,"ETS domain-containing protein Elk-4|ELK4, ETS transcription factor|ELK4, ETS-domain protein (SRF accessory protein 1)|SAP-1|serum response factor accessory protein 1",1q32.1,1,NC_000001.11,205607943,205632011,minus,5,600246
9606,Homo sapiens,9481,0,live,SLC25A27,UCP4,solute carrier family 25 member 27,mitochondrial uncoupling protein 4|UCP 4|uncoupling protein 4,6p12.3,6,NC_000006.12,46652975,46678190,plus,10,613725
9606,Homo sapiens,30837,0,live,SOCS7,"NAP4, NCKAP4",suppressor of cytokine signaling 7,"suppressor of cytokine signaling 7|NAP-4|NCK-associated protein 4|Nck, Ash and phospholipase C binding protein|SOCS-7|nck, Ash and phospholipase C gamma-binding protein",17q12,17,NC_000017.11,38351844,38405593,plus,11,608788
9606,Homo sapiens,340205,0,live,TREML1,"GLTL1825, PRO3438, TLT-1, TLT1, dJ238O23.3",triggering receptor expressed on myeloid cells like 1,trem-like transcript 1 protein|triggering receptor expressed on myeloid cells-like protein 1,6p21.1,6,NC_000006.12,41149260,41155403,minus,8,609714
9606,Homo sapiens,2865,0,live,FFAR3,"FFA3R, GPR41, GPR42",free fatty acid receptor 3,free fatty acid receptor 3|G-protein coupled receptor 41,19q13.12,19,NC_000019.10,35358151,35360489,plus,2,603821
9606,Homo sapiens,664614,0,live,MIR545,"MIRN545, hsa-mir-545, mir-545",microRNA 545,,Xq13.2,X,NC_000023.11,74287104,74287209,minus,1,
9606,Homo sapiens,10590,0,live,SCGN,"CALBL, DJ501N12.8, SECRET, SEGN, setagin","secretagogin, EF-hand calcium binding protein",secretagogin,6p22.2,6,NC_000006.12,25652215,25701783,plus,11,609202
9606,Homo sapiens,723778,0,live,MIR650,"MIRN650, hsa-mir-650",microRNA 650,,22q11.22,22,NC_000022.11,22822776,22822871,plus,1,615379
9606,Homo sapiens,54940,0,live,OCIAD1,"ASRIJ, OCIA, TPA018",OCIA domain containing 1,OCIA domain-containing protein 1|ovarian cancer immunoreactive antigen domain containing 1|ovarian cancer immunoreactive antigen domain containing 1A|ovarian carcinoma immunoreactive antigen,4p11,4,NC_000004.12,48805156,48861815,plus,13,619596
9606,Homo sapiens,131578,0,live,LRRC15,LIB,leucine rich repeat containing 15,leucine-rich repeat-containing protein 15|hLib|leucine-rich repeat protein induced by beta amyloid|leucine-rich repeat protein induced by beta-amyloid homolog,3q29,3,NC_000003.12,194355249,194369743,minus,3,619327
9606,Homo sapiens,29106,0,live,SCG3,SGIII,secretogranin III,secretogranin-3,15q21.2,15,NC_000015.10,51681503,51721026,plus,12,611796
9606,Homo sapiens,4884,0,live,NPTX1,"NP1, SCA50",neuronal pentraxin 1,neuronal pentraxin-1|NP-I|neuronal pentraxin I,17q25.3,17,NC_000017.11,80466834,80476607,minus,5,602367
9606,Homo sapiens,374462,0,live,PTPRQ,"DFNA73, DFNB84, DFNB84A, PTPGMC1, R-PTP-Q",protein tyrosine phosphatase receptor type Q,"phosphatidylinositol phosphatase PTPRQ|phosphotidylinositol phosphatase PTPRQ|protein-tyrosine phosphatase, receptor-type, expressed by glomerular mesangial cells",12q21.31,12,NC_000012.12,80444235,80680273,plus,45,603317
9606,Homo sapiens,115209,0,live,OMA1,"2010001O09Rik, DAB1, MPRP-1, MPRP1, YKR087C, ZMPOMA1, peptidase",OMA1 zinc metallopeptidase,"metalloendopeptidase OMA1, mitochondrial|OMA1 homolog, zinc metallopeptidase|OMA1 zinc metallopeptidase homolog|metalloprotease-related protein 1|overlapping activity with M-AAA protease|overlapping with the m-AAA protease 1 homolog|zinc metallopeptidase OMA1",1p32.2-p32.1,1,NC_000001.11,58480719,58546726,minus,9,617081
9606,Homo sapiens,10954,0,live,PDIA5,PDIR,protein disulfide isomerase family A member 5,protein disulfide-isomerase A5|protein disulfide isomerase-associated 5|protein disulfide isomerase-related protein,3q21.1,3,NC_000003.12,123067025,123162104,plus,17,616942
9606,Homo sapiens,256297,0,live,PTF1A,"PACA, PAGEN2, PTF1-p48, bHLHa29, p48",pancreas associated transcription factor 1a,"pancreas transcription factor 1 subunit alpha|bHLH transcription factor p48|class A basic helix-loop-helix protein 29|class II bHLH protein PTF1A|exocrine pancreas-specific transcription factor p48|p48 DNA-binding subunit of transcription factor PTF1|pancreas specific transcription factor, 1a",10p12.2,10,NC_000010.11,23192312,23194245,plus,2,607194
9606,Homo sapiens,513,0,live,ATP5F1D,"ATP5D, MC5DN5",ATP synthase F1 subunit delta,"ATP synthase subunit delta, mitochondrial|ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit|F-ATPase delta subunit|mitochondrial ATP synthase complex delta-subunit precusor|mitochondrial ATP synthase, delta subunit",19p13.3,19,NC_000019.10,1241751,1244825,plus,5,603150
9606,Homo sapiens,81847,0,live,RNF146,,ring finger protein 146,E3 ubiquitin-protein ligase RNF146|RING-type E3 ubiquitin transferase RNF146|dactylidin|iduna,6q22.33,6,NC_000006.12,127266682,127288562,plus,8,612137
9606,Homo sapiens,111258525,0,live,LOC111258525,,NOS1 1f and 1g alternate promoter region,,,12,NC_000012.12,117361127,117363404,plus,0,
9606,Homo sapiens,9693,0,live,RAPGEF2,"CNrasGEF, NRAPGEP, PDZ-GEF1, PDZGEF1, RA-GEF, RA-GEF-1, RAGEF, Rap-GEP, nRap GEP",Rap guanine nucleotide exchange factor 2,rap guanine nucleotide exchange factor 2|PDZ domain containing guanine nucleotide exchange factor (GEF) 1|PDZ domain-containing guanine nucleotide exchange factor 1|RA(Ras/Rap1A-associating)-GEF|Rap guanine nucleotide exchange factor (GEF) 2|cyclic nucleotide ras GEF|neural RAP guanine nucleotide exchange protein|ras/Rap1-associating GEF-1,4q32.1,4,NC_000004.12,159103079,159360173,plus,34,609530
9606,Homo sapiens,3800,0,live,KIF5C,"CDCBM2, KINN, NKHC, NKHC-2, NKHC2",kinesin family member 5C,kinesin heavy chain isoform 5C|kinesin heavy chain|kinesin heavy chain neuron-specific 2|kinesin-1|neuron-specific kinesin heavy chain 2,2q23.1-q23.2,2,NC_000002.12,148875227,149026759,plus,28,604593
9606,Homo sapiens,80150,0,live,ASRGL1,"ALP, ALP1, CRASH",asparaginase and isoaspartyl peptidase 1,isoaspartyl peptidase/L-asparaginase|L-asparaginase|L-asparagine amidohydrolase|asparaginase like 1|asparaginase-like 1 protein|asparaginase-like protein 1|beta-aspartyl-peptidase|isoaspartyl dipeptidase|testis secretory sperm-binding protein Li 242mP,11q12.3,11,NC_000011.10,62337448,62401431,plus,9,609212
9606,Homo sapiens,254428,0,live,SLC41A1,"MgtE, NPHPL2",solute carrier family 41 member 1,"solute carrier family 41 member 1|solute carrier family 41 (magnesium transporter), member 1",1q32.1,1,NC_000001.11,205789095,205813198,minus,11,610801
9606,Homo sapiens,10486,0,live,CAP2,,cyclase associated actin cytoskeleton regulatory protein 2,"adenylyl cyclase-associated protein 2|2810452G09Rik|CAP 2|CAP, adenylate cyclase-associated protein, 2",6p22.3,6,NC_000006.12,17393595,17557780,plus,13,618385
9606,Homo sapiens,148189,0,live,LINC00662,,long intergenic non-protein coding RNA 662,CTC-459F4.2,19q11,19,NC_000019.10,27790493,27793940,minus,3,
